rho,	rhou,	rhov,	rhoet
0.0523598,	0.0177733,	0.0262172,	0.0469472
0.0522332,	0.0176842,	0.0260866,	0.0468014
0.0521038,	0.0176,	0.0259578,	0.0466548
0.0519719,	0.0175192,	0.0258311,	0.0465084
0.0518373,	0.0174417,	0.0257059,	0.0463608
0.0517004,	0.0173674,	0.0255824,	0.0462125
0.0515684,	0.0172962,	0.0254618,	0.0460699
0.0514508,	0.0172289,	0.0253449,	0.0459405
0.0513307,	0.0171664,	0.0252271,	0.0458092
0.0512077,	0.0171077,	0.0251097,	0.045676
0.0510827,	0.0170522,	0.0249933,	0.0455419
0.0509546,	0.017,	0.024878,	0.045405
0.0508246,	0.0169507,	0.0247639,	0.0452674
0.0506931,	0.0169036,	0.0246512,	0.0451299
0.0505636,	0.016858,	0.0245407,	0.0449954
0.050433,	0.0168137,	0.0244317,	0.0448615
0.0503011,	0.0167705,	0.024324,	0.0447281
0.0501678,	0.0167281,	0.0242179,	0.0445951
0.0500335,	0.0166801,	0.024113,	0.044464
0.049898,	0.0166192,	0.0240091,	0.0443339
0.0497707,	0.0165575,	0.0239085,	0.0442102
0.0496404,	0.0164994,	0.0238078,	0.0440822
0.0495144,	0.0164406,	0.0237087,	0.0439575
0.0493901,	0.016379,	0.0236074,	0.0438345
0.0492727,	0.0163121,	0.0235068,	0.0437145
0.0491582,	0.0162478,	0.0234035,	0.0435944
0.0490461,	0.0161858,	0.0232997,	0.0434752
0.0489306,	0.0161275,	0.0231965,	0.0433511
0.0488172,	0.0160729,	0.0230936,	0.043228
0.0487109,	0.0160213,	0.0229915,	0.0431117
0.0486148,	0.015972,	0.022892,	0.043004
0.0485297,	0.0159254,	0.0227942,	0.0429056
0.0484471,	0.0158822,	0.0226963,	0.0428093
0.048373,	0.0158423,	0.0226011,	0.0427208
0.0483011,	0.0158054,	0.0225075,	0.0426342
0.0482265,	0.0157715,	0.0224151,	0.0425457
0.0481528,	0.01574,	0.022325,	0.0424591
0.0480759,	0.0157121,	0.0222364,	0.0423708
0.0479947,	0.0156877,	0.0221495,	0.0422793
0.0479165,	0.0156652,	0.0220656,	0.0421914
0.0478432,	0.0156443,	0.0219837,	0.0421086
0.0477675,	0.0156243,	0.0219015,	0.0420238
0.0476892,	0.0156044,	0.0218201,	0.0419384
0.0476076,	0.0155837,	0.0217398,	0.0418518
0.0475232,	0.015561,	0.0216611,	0.0417651
0.047432,	0.0155357,	0.0215834,	0.0416737
0.0473305,	0.0155047,	0.0215075,	0.0415741
0.0472353,	0.0154636,	0.0214325,	0.0414816
0.0471386,	0.0154152,	0.0213573,	0.0413872
0.0470436,	0.0153617,	0.0212831,	0.0412932
0.0469586,	0.0153072,	0.0212116,	0.0412066
0.0468704,	0.0152467,	0.0211388,	0.0411171
0.0467781,	0.0151801,	0.0210652,	0.0410239
0.0466805,	0.0151153,	0.0209912,	0.040925
0.04658,	0.0150526,	0.0209172,	0.0408232
0.0464768,	0.0149941,	0.0208431,	0.0407198
0.0463716,	0.0149388,	0.0207694,	0.0406158
0.0462649,	0.0148874,	0.0206964,	0.0405121
0.0461576,	0.0148382,	0.0206243,	0.0404097
0.0460551,	0.0147802,	0.0205541,	0.0403151
0.045951,	0.0147283,	0.0204849,	0.0402184
0.045854,	0.0146811,	0.0204181,	0.0401284
0.0457524,	0.0146379,	0.0203512,	0.0400348
0.0456314,	0.0145978,	0.0202862,	0.0399215
0.0455174,	0.0145594,	0.0202208,	0.0398126
0.0454146,	0.0145213,	0.0201533,	0.0397146
0.0453312,	0.0144832,	0.0200868,	0.0396326
0.0452604,	0.0144472,	0.0200189,	0.0395602
0.0451963,	0.0144151,	0.0199501,	0.039493
0.0451366,	0.0143873,	0.0198818,	0.0394294
0.0450815,	0.0143624,	0.0198155,	0.0393705
0.0450317,	0.0143397,	0.0197518,	0.0393161
0.0449993,	0.0143189,	0.0196935,	0.039276
0.0449649,	0.0142963,	0.0196347,	0.0392316
0.044933,	0.0142737,	0.0195739,	0.0391884
0.0449006,	0.0142538,	0.0195119,	0.0391426
0.0448668,	0.0142351,	0.0194499,	0.0390944
0.0448307,	0.0142171,	0.0193886,	0.0390441
0.0447955,	0.0141918,	0.0193296,	0.0389964
0.0447549,	0.014166,	0.0192708,	0.0389432
0.0447233,	0.0141395,	0.0192154,	0.0388973
0.0446864,	0.0141122,	0.0191584,	0.0388456
0.0446505,	0.0140847,	0.0191026,	0.0387952
0.0446097,	0.0140531,	0.0190466,	0.0387416
0.0445628,	0.0140131,	0.0189904,	0.0386847
0.0445081,	0.0139755,	0.018934,	0.0386197
0.0444486,	0.0139391,	0.0188778,	0.0385513
0.0443857,	0.0139036,	0.0188221,	0.0384821
0.0443247,	0.0138687,	0.0187682,	0.0384168
0.0442696,	0.0138345,	0.0187168,	0.038359
0.0442113,	0.0138013,	0.0186651,	0.0383
0.044152,	0.0137692,	0.0186146,	0.0382421
0.0440911,	0.0137387,	0.0185652,	0.0381845
0.0440267,	0.0136992,	0.0185158,	0.0381262
0.0439566,	0.0136608,	0.0184667,	0.0380638
0.0438711,	0.0136266,	0.0184173,	0.0379867
0.0437846,	0.0135947,	0.0183671,	0.0379092
0.0437071,	0.0135655,	0.0183176,	0.0378413
0.0436352,	0.0135397,	0.0182688,	0.0377787
0.0435632,	0.0135166,	0.0182195,	0.0377163
0.0434906,	0.0134947,	0.0181703,	0.0376537
0.0434307,	0.0134719,	0.0181252,	0.0376012
0.0433859,	0.0134507,	0.0180788,	0.0375593
0.0433438,	0.0134301,	0.0180276,	0.0375186
0.0433023,	0.0134136,	0.0179746,	0.037477
0.0432776,	0.0134035,	0.0179266,	0.037448
0.0432647,	0.0133998,	0.0178781,	0.0374273
0.0432527,	0.0133978,	0.0178266,	0.0374073
0.0432377,	0.0134004,	0.017774,	0.0373833
0.0432185,	0.0134038,	0.0177214,	0.0373561
0.0432071,	0.0134117,	0.0176739,	0.0373362
0.043199,	0.0134276,	0.0176291,	0.0373183
0.043184,	0.0134494,	0.0175831,	0.0372942
0.0431618,	0.0134755,	0.0175371,	0.0372647
0.0431323,	0.0135048,	0.0174917,	0.0372302
0.0430962,	0.0135291,	0.0174472,	0.0371923
0.0430562,	0.0135519,	0.0174045,	0.0371518
0.043017,	0.013576,	0.0173652,	0.0371115
0.0429731,	0.0136001,	0.0173249,	0.0370669
0.0429286,	0.0136227,	0.0172828,	0.0370228
0.0428814,	0.0136444,	0.0172402,	0.0369777
0.0428308,	0.0136657,	0.0171978,	0.0369307
0.042776,	0.0136868,	0.017156,	0.0368808
0.0427244,	0.0137066,	0.0171171,	0.0368355
0.0426747,	0.0137195,	0.0170797,	0.0367931
0.0426193,	0.0137303,	0.0170422,	0.0367454
0.0425586,	0.0137388,	0.0170049,	0.0366931
0.0424936,	0.0137295,	0.0169677,	0.0366407
0.0424199,	0.0137207,	0.0169302,	0.0365786
0.0423441,	0.0137129,	0.0168937,	0.0365126
0.0422701,	0.0137055,	0.0168589,	0.0364491
0.042194,	0.0136978,	0.0168232,	0.0363848
0.0421164,	0.0136889,	0.0167874,	0.03632
0.0420376,	0.0136795,	0.0167517,	0.0362558
0.0419576,	0.013669,	0.0167161,	0.036192
0.0418764,	0.0136574,	0.0166808,	0.0361283
0.0418006,	0.0136406,	0.0166475,	0.0360713
0.0417407,	0.0136231,	0.0166166,	0.036027
0.0416938,	0.0136075,	0.0165845,	0.0359915
0.041657,	0.0135938,	0.0165508,	0.0359612
0.0416207,	0.0135819,	0.0165129,	0.0359286
0.0416041,	0.01357,	0.016476,	0.0359115
0.0415814,	0.0135605,	0.0164367,	0.0358862
0.0415639,	0.0135495,	0.0163958,	0.0358646
0.0415513,	0.013538,	0.0163547,	0.0358471
0.0415557,	0.0135156,	0.0163184,	0.0358458
0.0415613,	0.0134863,	0.0162835,	0.0358423
0.0415678,	0.0134499,	0.0162465,	0.0358378
0.0415705,	0.013414,	0.0162079,	0.0358269
0.0415719,	0.0133797,	0.0161702,	0.0358142
