rho,	rhou,	rhov,	rhoet
0.006859,	0.00496934,	0.00351356,	0.00668071
0.00678743,	0.00489153,	0.00345151,	0.00658964
0.00671778,	0.0048164,	0.00339404,	0.00650159
0.00664983,	0.00474369,	0.00334068,	0.00641631
0.00636555,	0.00442099,	0.00334612,	0.00605036
0.00623251,	0.0042936,	0.00326755,	0.00589888
0.00610937,	0.00417644,	0.00319708,	0.00575948
0.00599841,	0.00407138,	0.00313429,	0.00563448
0.00589707,	0.00397573,	0.00307782,	0.00552076
0.00583209,	0.00399887,	0.00303202,	0.00543526
0.00577483,	0.00405088,	0.00299142,	0.0053581
0.00571986,	0.00408787,	0.00295449,	0.00528377
0.00566781,	0.00411223,	0.00292032,	0.00521249
0.00561701,	0.00412557,	0.00287893,	0.00510032
0.00556968,	0.00412878,	0.00284115,	0.00499928
0.00552612,	0.00412375,	0.00280623,	0.00491542
0.00548592,	0.00411199,	0.00277364,	0.00490933
0.00544673,	0.00409473,	0.00274207,	0.00489662
0.00540891,	0.00407289,	0.00271145,	0.00487836
0.00537188,	0.00404726,	0.00268136,	0.00485547
0.00533618,	0.00401844,	0.002652,	0.00482868
0.0053019,	0.00398739,	0.00262331,	0.00479935
0.00526785,	0.00395459,	0.00259432,	0.00476853
0.00523441,	0.00392146,	0.00256539,	0.00473791
0.00520202,	0.00388829,	0.00253668,	0.0047077
0.00517083,	0.00385514,	0.00250834,	0.00467789
0.00514227,	0.0038217,	0.00248137,	0.00464806
0.00511521,	0.00378849,	0.0024681,	0.00461875
0.00508847,	0.00375665,	0.00246429,	0.00459133
0.00506088,	0.00372684,	0.00245913,	0.00456653
0.00503218,	0.00369874,	0.0024526,	0.00454393
0.00500296,	0.00367204,	0.00244506,	0.00452311
0.00556519,	0.00456942,	0.00243672,	0.00576512
0.00497125,	0.00342833,	0.00242127,	0.00438351
0.00494651,	0.00342675,	0.00240579,	0.0043835
0.0048983,	0.00342289,	0.00239377,	0.00434502
0.00484665,	0.00341793,	0.00238081,	0.00429804
0.00479489,	0.00341118,	0.00236759,	0.00427246
0.00474519,	0.00340231,	0.00235453,	0.00427282
0.0046988,	0.00339131,	0.00234184,	0.00427045
0.00465631,	0.00337829,	0.0023296,	0.0042655
0.00461785,	0.00336348,	0.00231775,	0.00425821
0.00458323,	0.00334715,	0.00230623,	0.00424891
0.00455208,	0.00332958,	0.00229491,	0.00423792
0.00452441,	0.00331104,	0.00228402,	0.00422557
0.00449867,	0.0032919,	0.00227276,	0.00421231
0.0044744,	0.00327212,	0.00226109,	0.0041981
0.0044512,	0.00325187,	0.00224898,	0.00419844
0.00443693,	0.00323157,	0.00223642,	0.00419369
0.00442359,	0.00321129,	0.0022234,	0.00418407
0.00441934,	0.00319122,	0.00220761,	0.00417801
0.00443446,	0.00322586,	0.00218715,	0.00418254
0.00444642,	0.00325763,	0.00216619,	0.00418324
0.00445534,	0.00328656,	0.00214485,	0.00418037
0.00446133,	0.00331267,	0.00212333,	0.00417416
0.00446455,	0.00333605,	0.00211673,	0.00416495
0.00446519,	0.0033568,	0.00211434,	0.00415304
0.00446341,	0.00337503,	0.00211187,	0.00413871
0.00448252,	0.00341188,	0.00210924,	0.00414942
0.00452257,	0.0034308,	0.00213448,	0.00413849
0.00456078,	0.00344608,	0.0021651,	0.00412446
0.00459719,	0.00347386,	0.00219281,	0.00417363
0.00462909,	0.00349819,	0.00221712,	0.00422374
0.00465546,	0.00351642,	0.00223797,	0.00426727
0.00467769,	0.00353008,	0.00225562,	0.00430538
0.00469595,	0.00353936,	0.0022702,	0.00433829
0.00471093,	0.0035451,	0.00228137,	0.00436699
0.00472226,	0.0035469,	0.0022896,	0.00439095
0.00471482,	0.00353011,	0.00227297,	0.00439078
0.00468736,	0.00349347,	0.00223017,	0.00436453
0.00464991,	0.00344759,	0.002175,	0.00432636
0.00460239,	0.00339087,	0.00212973,	0.00427363
0.00455471,	0.00333364,	0.00209173,	0.00421983
0.0045069,	0.00327644,	0.00205536,	0.00416576
0.00445901,	0.00321939,	0.00202043,	0.00411149
0.00441124,	0.00316268,	0.00198692,	0.0040573
0.00436375,	0.00310649,	0.0019548,	0.00400337
0.00431666,	0.00305094,	0.00192405,	0.00394987
0.00427006,	0.00299612,	0.0018946,	0.00389693
0.004224,	0.00294211,	0.00188118,	0.00384461
0.00417852,	0.00288895,	0.00188228,	0.00379298
0.00413363,	0.00283667,	0.00188328,	0.00374207
0.00408935,	0.0027853,	0.00188407,	0.00369192
0.00404565,	0.00273484,	0.00188456,	0.0036425
0.00398932,	0.00267288,	0.00188462,	0.00360609
0.00389632,	0.00266654,	0.00188458,	0.00360544
0.00389215,	0.00343069,	0.00188493,	0.0048917
0.00391265,	0.00270626,	0.00185416,	0.00366693
0.00383281,	0.00260947,	0.00188085,	0.0035441
0.00382518,	0.00260037,	0.00188413,	0.00352384
0.00383067,	0.00260808,	0.00188945,	0.00352477
0.00384456,	0.00262671,	0.00189591,	0.00353981
0.00386325,	0.00265172,	0.0019028,	0.00356351
0.00388397,	0.00267966,	0.00190956,	0.00359164
0.0039047,	0.00270797,	0.00191579,	0.0036211
0.00392409,	0.00273492,	0.00192115,	0.00364973
0.003941,	0.00275909,	0.00192543,	0.00367577
0.00395467,	0.0027795,	0.0019285,	0.00369799
0.00396462,	0.00279553,	0.00193027,	0.00371558
0.00397056,	0.00280681,	0.00193068,	0.00372802
0.00397235,	0.00281317,	0.00192971,	0.00373506
0.00396999,	0.00281462,	0.00192737,	0.00373663
0.00396361,	0.00281128,	0.00192367,	0.00373283
0.00396446,	0.00281165,	0.00193373,	0.00373803
0.00397651,	0.00281849,	0.00196283,	0.00375712
