rho,	rhou,	rhov,	rhoet
0.0380104,	0.014544,	0.0192008,	0.0314451
0.0378245,	0.0144393,	0.0190846,	0.031269
0.0376398,	0.014336,	0.0189692,	0.0310943
0.0374563,	0.0142339,	0.0188545,	0.030921
0.037274,	0.0141332,	0.0187407,	0.0307492
0.037093,	0.0140338,	0.0186277,	0.030579
0.0369132,	0.0139358,	0.0185155,	0.0304106
0.0367346,	0.0138387,	0.0184042,	0.0302435
0.0365574,	0.0137427,	0.0182937,	0.0300778
0.0363814,	0.0136477,	0.0181841,	0.0299134
0.0362067,	0.0135536,	0.0180754,	0.0297503
0.0360334,	0.0134608,	0.0179676,	0.0295888
0.0358614,	0.0133691,	0.0178607,	0.0294288
0.0356908,	0.0132785,	0.0177547,	0.0292703
0.0355215,	0.013189,	0.0176496,	0.0291134
0.0353535,	0.0131005,	0.0175454,	0.028958
0.0351869,	0.0130122,	0.0174422,	0.0288042
0.0350215,	0.0129234,	0.0173398,	0.0286517
0.0348569,	0.0128357,	0.0172382,	0.0285
0.0346932,	0.0127491,	0.0171375,	0.0283493
0.0345307,	0.0126636,	0.0170376,	0.0281997
0.0343693,	0.0125791,	0.0169386,	0.0280513
0.0342091,	0.0124947,	0.0168404,	0.0279043
0.0340499,	0.0124112,	0.016743,	0.0277583
0.0338918,	0.0123289,	0.0166466,	0.0276135
0.0337348,	0.0122479,	0.016551,	0.0274699
0.0335791,	0.0121679,	0.0164563,	0.0273277
0.0334246,	0.0120889,	0.0163625,	0.0271867
0.0332717,	0.0120108,	0.0162697,	0.027048
0.0331201,	0.0119333,	0.0161779,	0.0269108
0.0329696,	0.0118563,	0.0160869,	0.0267747
0.0328202,	0.0117798,	0.0159968,	0.0266397
0.0326717,	0.011704,	0.0159075,	0.0265056
0.0325241,	0.0116289,	0.015819,	0.0263725
0.0323775,	0.0115544,	0.0157313,	0.0262405
0.0322319,	0.0114807,	0.0156444,	0.0261094
0.0320871,	0.0114078,	0.0155582,	0.0259793
0.0319433,	0.0113356,	0.0154728,	0.0258501
0.0318003,	0.0112641,	0.0153881,	0.025722
0.0316582,	0.0111935,	0.0153041,	0.0255948
0.0315169,	0.0111237,	0.0152208,	0.0254687
0.0313765,	0.0110546,	0.0151382,	0.0253435
0.031237,	0.0109863,	0.0150562,	0.0252193
0.0310984,	0.0109188,	0.014975,	0.025096
0.0309607,	0.0108521,	0.0148943,	0.0249737
0.0308238,	0.0107861,	0.0148143,	0.0248523
0.0306879,	0.0107209,	0.014735,	0.0247319
0.0305529,	0.0106563,	0.0146563,	0.0246126
0.0304196,	0.0105911,	0.0145786,	0.0244955
0.0302867,	0.0105259,	0.0145013,	0.0243786
0.0301544,	0.0104611,	0.0144246,	0.0242621
0.0300231,	0.0103951,	0.0143486,	0.0241466
0.0298921,	0.0103291,	0.014273,	0.0240312
0.0297613,	0.0102639,	0.0141977,	0.0239158
0.0296309,	0.0101997,	0.0141229,	0.0238006
0.0295012,	0.0101365,	0.0140486,	0.023686
0.0293722,	0.0100745,	0.0139747,	0.023572
0.029244,	0.0100135,	0.0139013,	0.0234589
0.029117,	0.00995301,	0.0138285,	0.0233471
0.0289912,	0.009892,	0.0137563,	0.023237
0.0288658,	0.00983166,	0.0136845,	0.023127
0.028741,	0.00977203,	0.013613,	0.0230172
0.0286169,	0.00971332,	0.013542,	0.022908
0.0284936,	0.00965569,	0.0134713,	0.0227995
0.0283712,	0.00959915,	0.0134012,	0.022692
0.0282498,	0.00954369,	0.0133315,	0.0225854
0.0281295,	0.00948914,	0.0132622,	0.0224798
0.0280103,	0.00943568,	0.0131935,	0.0223753
0.0278922,	0.00938324,	0.0131252,	0.022272
0.0277753,	0.00933176,	0.0130575,	0.0221699
0.0276594,	0.00928118,	0.0129903,	0.022069
0.0275447,	0.00923142,	0.0129236,	0.0219693
0.0274311,	0.00918225,	0.0128575,	0.0218706
0.0273185,	0.00913381,	0.012792,	0.021773
0.027207,	0.0090862,	0.0127271,	0.0216766
0.0270965,	0.00903935,	0.0126628,	0.0215813
0.0269872,	0.00899322,	0.0125991,	0.0214871
0.026879,	0.00894757,	0.012536,	0.0213942
0.0267719,	0.00890242,	0.0124736,	0.0213026
0.0266657,	0.00885765,	0.0124117,	0.0212119
0.0265604,	0.00881325,	0.0123505,	0.021122
0.026456,	0.00876923,	0.0122898,	0.021033
0.0263523,	0.00872557,	0.0122296,	0.0209448
0.0262494,	0.00868226,	0.0121701,	0.0208572
