rho,	rhou,	rhov,	rhoet
8.97804e-09,	4.73371e-09,	1.63856e-09,	5.41628e-09
8.10068e-09,	4.27179e-09,	1.47712e-09,	4.88731e-09
7.30749e-09,	3.85412e-09,	1.33132e-09,	4.40905e-09
6.59056e-09,	3.47654e-09,	1.19967e-09,	3.97674e-09
5.94271e-09,	3.13528e-09,	1.08082e-09,	3.58606e-09
5.35742e-09,	2.82692e-09,	9.73556e-10,	3.23308e-09
4.82876e-09,	2.54836e-09,	8.76761e-10,	2.91423e-09
4.35138e-09,	2.29676e-09,	7.89434e-10,	2.62628e-09
3.92038e-09,	2.06958e-09,	7.10668e-10,	2.36629e-09
3.53135e-09,	1.86448e-09,	6.39636e-10,	2.13161e-09
3.18029e-09,	1.67937e-09,	5.75594e-10,	1.91981e-09
2.86355e-09,	1.51233e-09,	5.17865e-10,	1.7287e-09
2.57784e-09,	1.36163e-09,	4.65837e-10,	1.55631e-09
2.32017e-09,	1.22571e-09,	4.18957e-10,	1.40083e-09
2.08785e-09,	1.10313e-09,	3.76725e-10,	1.26063e-09
1.87843e-09,	9.92617e-10,	3.38687e-10,	1.13424e-09
1.68968e-09,	8.93e-10,	3.04434e-10,	1.02033e-09
1.51961e-09,	8.03225e-10,	2.73594e-10,	9.17674e-10
1.36639e-09,	7.22336e-10,	2.45834e-10,	8.2519e-10
1.22839e-09,	6.49469e-10,	2.2085e-10,	7.41886e-10
1.10412e-09,	5.83841e-10,	1.9837e-10,	6.66865e-10
9.92231e-10,	5.24747e-10,	1.78146e-10,	5.99318e-10
8.91517e-10,	4.71545e-10,	1.59956e-10,	5.38512e-10
8.00878e-10,	4.23658e-10,	1.43598e-10,	4.83785e-10
7.19322e-10,	3.80564e-10,	1.2889e-10,	4.3454e-10
6.45953e-10,	3.41791e-10,	1.15668e-10,	3.90236e-10
5.79962e-10,	3.06912e-10,	1.03785e-10,	3.50386e-10
5.2062e-10,	2.75542e-10,	9.31061e-11,	3.14548e-10
4.67266e-10,	2.47335e-10,	8.3512e-11,	2.82325e-10
4.19305e-10,	2.21975e-10,	7.48939e-11,	2.53358e-10
3.76201e-10,	1.99181e-10,	6.71539e-11,	2.27323e-10
3.37469e-10,	1.78695e-10,	6.02036e-11,	2.03927e-10
3.02672e-10,	1.60289e-10,	5.39637e-11,	1.82908e-10
2.71416e-10,	1.43753e-10,	4.83625e-11,	1.64026e-10
2.43346e-10,	1.28901e-10,	4.33356e-11,	1.47068e-10
2.18141e-10,	1.15564e-10,	3.88248e-11,	1.31841e-10
