rho,	rhou,	rhov,	rhoet
1.53218e-08,	4.04118e-09,	3.93113e-09,	1.02178e-08
1.4168e-08,	3.73693e-09,	3.63436e-09,	9.44859e-09
1.30996e-08,	3.45519e-09,	3.35961e-09,	8.73626e-09
1.21104e-08,	3.19433e-09,	3.1053e-09,	8.07672e-09
1.11946e-08,	2.95284e-09,	2.86992e-09,	7.46614e-09
1.0347e-08,	2.7293e-09,	2.65209e-09,	6.90094e-09
9.56247e-09,	2.52241e-09,	2.45052e-09,	6.37783e-09
8.83645e-09,	2.33094e-09,	2.26403e-09,	5.89372e-09
8.16466e-09,	2.15377e-09,	2.09151e-09,	5.44576e-09
7.54312e-09,	1.98986e-09,	1.93192e-09,	5.03129e-09
6.96814e-09,	1.83821e-09,	1.78432e-09,	4.64787e-09
6.43629e-09,	1.69794e-09,	1.64782e-09,	4.2932e-09
5.94439e-09,	1.56821e-09,	1.5216e-09,	3.96517e-09
5.4895e-09,	1.44823e-09,	1.4049e-09,	3.6618e-09
5.06888e-09,	1.33729e-09,	1.29701e-09,	3.38129e-09
4.68e-09,	1.23472e-09,	1.19729e-09,	3.12194e-09
4.32049e-09,	1.1399e-09,	1.10511e-09,	2.88217e-09
3.98818e-09,	1.05224e-09,	1.01993e-09,	2.66054e-09
3.68104e-09,	9.71229e-10,	9.41215e-10,	2.45569e-09
3.39721e-09,	8.96359e-10,	8.68486e-10,	2.26638e-09
3.13494e-09,	8.27176e-10,	8.01295e-10,	2.09145e-09
2.89261e-09,	7.63254e-10,	7.39227e-10,	1.92982e-09
2.66874e-09,	7.04199e-10,	6.81898e-10,	1.7805e-09
2.46195e-09,	6.49647e-10,	6.28951e-10,	1.64256e-09
2.27095e-09,	5.99261e-10,	5.80057e-10,	1.51516e-09
2.09456e-09,	5.52726e-10,	5.34911e-10,	1.39749e-09
1.93167e-09,	5.09754e-10,	4.93229e-10,	1.28884e-09
1.78127e-09,	4.70076e-10,	4.5475e-10,	1.18851e-09
1.64242e-09,	4.33443e-10,	4.19232e-10,	1.09588e-09
1.51424e-09,	3.99625e-10,	3.8645e-10,	1.01037e-09
1.39593e-09,	3.6841e-10,	3.56197e-10,	9.31445e-10
1.28673e-09,	3.39599e-10,	3.2828e-10,	8.58599e-10
1.18596e-09,	3.13011e-10,	3.02521e-10,	7.91371e-10
1.09298e-09,	2.88477e-10,	2.78757e-10,	7.29336e-10
1.00719e-09,	2.65839e-10,	2.56836e-10,	6.72099e-10
9.28038e-10,	2.44955e-10,	2.36615e-10,	6.19294e-10
8.55028e-10,	2.2569e-10,	2.17966e-10,	5.70582e-10
7.87686e-10,	2.07919e-10,	2.00767e-10,	5.25652e-10
7.25579e-10,	1.9153e-10,	1.84908e-10,	4.84213e-10
6.68305e-10,	1.76416e-10,	1.70286e-10,	4.45999e-10
6.15495e-10,	1.62479e-10,	1.56806e-10,	4.10762e-10
5.66804e-10,	1.49629e-10,	1.44379e-10,	3.78273e-10
5.21916e-10,	1.37783e-10,	1.32925e-10,	3.48322e-10
4.80539e-10,	1.26863e-10,	1.22368e-10,	3.20712e-10
4.42401e-10,	1.16797e-10,	1.12639e-10,	2.95263e-10
4.07252e-10,	1.0752e-10,	1.03675e-10,	2.71808e-10
3.74861e-10,	9.89711e-11,	9.54148e-11,	2.50194e-10
3.45015e-10,	9.10935e-11,	8.78051e-11,	2.30277e-10
3.17516e-10,	8.38353e-11,	8.0795e-11,	2.11926e-10
2.92183e-10,	7.71484e-11,	7.43379e-11,	1.95021e-10
2.68846e-10,	7.09885e-11,	6.83907e-11,	1.79447e-10
2.47351e-10,	6.53144e-11,	6.29137e-11,	1.65103e-10
2.27555e-10,	6.00888e-11,	5.78703e-11,	1.51891e-10
2.09324e-10,	5.52761e-11,	5.32263e-11,	1.39724e-10
1.92536e-10,	5.08443e-11,	4.89508e-11,	1.2852e-10
1.7708e-10,	4.67638e-11,	4.50148e-11,	1.18205e-10
1.6285e-10,	4.3007e-11,	4.13917e-11,	1.08707e-10
1.4975e-10,	3.95488e-11,	3.80569e-11,	9.99643e-11
1.37692e-10,	3.63652e-11,	3.49877e-11,	9.19161e-11
1.26594e-10,	3.34349e-11,	3.21634e-11,	8.45093e-11
1.16381e-10,	3.07382e-11,	2.95644e-11,	7.76919e-11
1.06982e-10,	2.82564e-11,	2.71731e-11,	7.14186e-11
9.83336e-11,	2.59729e-11,	2.49731e-11,	6.56459e-11
