rho,	rhou,	rhov,	rhoet
0.00899641,	0.00467277,	0.00398871,	0.00702651
0.00890943,	0.0045944,	0.00405704,	0.00691781
0.00909111,	0.00475058,	0.00416421,	0.00732602
0.00958202,	0.00561606,	0.0044181,	0.00807783
0.00919632,	0.00524005,	0.00394544,	0.00740209
0.0103877,	0.00702711,	0.00435875,	0.00886695
0.00991366,	0.00643789,	0.00396399,	0.00819593
0.0096366,	0.00614366,	0.00399274,	0.00794402
0.00965578,	0.00602335,	0.00411041,	0.00813849
0.00961028,	0.00591611,	0.00431942,	0.00810858
0.00914076,	0.00550286,	0.00381656,	0.00755353
0.0092537,	0.00562228,	0.00410209,	0.00771865
0.00891305,	0.00525601,	0.00378392,	0.00729589
0.00875521,	0.00511307,	0.00367277,	0.00728318
0.00894011,	0.00520599,	0.00402239,	0.00733919
0.00853504,	0.00482406,	0.00359769,	0.00697206
0.0085291,	0.0046825,	0.00366202,	0.006733
0.00859212,	0.0047309,	0.00380441,	0.00692101
0.0087866,	0.00473552,	0.00400385,	0.00699952
0.00817297,	0.00438742,	0.00348548,	0.00646645
0.0081182,	0.00428853,	0.00342174,	0.0063337
0.00831699,	0.0043725,	0.00373654,	0.00649798
0.00797843,	0.00412988,	0.00341793,	0.00615602
0.00820774,	0.00421208,	0.00368899,	0.00640309
0.00772933,	0.00390297,	0.00328348,	0.00586053
0.00771571,	0.00392237,	0.00329695,	0.0060561
0.00800989,	0.00409092,	0.00362779,	0.00630155
0.0074838,	0.00385636,	0.00311086,	0.00567941
0.00753061,	0.00379764,	0.0032857,	0.00590337
0.007344,	0.00354239,	0.00307223,	0.00539034
0.00732478,	0.00354421,	0.00316492,	0.00561589
0.00719532,	0.00340481,	0.00302937,	0.0052137
0.00757534,	0.00367897,	0.00342381,	0.00576218
0.00711282,	0.00334695,	0.00302758,	0.00531057
0.00706773,	0.00339053,	0.00300698,	0.00515422
0.00702422,	0.0032722,	0.00297441,	0.00516458
0.00694988,	0.00331924,	0.0029171,	0.00503301
0.00693319,	0.00325531,	0.00292327,	0.00511953
0.00681695,	0.00319157,	0.00279952,	0.00494235
0.00687088,	0.00333377,	0.00292092,	0.00507828
0.00674873,	0.0033031,	0.00280291,	0.00552244
0.0069859,	0.00423685,	0.00282575,	0.00565143
0.00685126,	0.00399783,	0.00275667,	0.0055449
0.00684668,	0.00383373,	0.00271876,	0.005408
0.0067298,	0.00377702,	0.00269948,	0.00577712
0.00681041,	0.00370509,	0.00271466,	0.0052442
0.00676896,	0.00389159,	0.00266589,	0.00592976
0.00683168,	0.00384508,	0.00270744,	0.00558445
0.00662508,	0.00363894,	0.00261926,	0.00555743
0.00648673,	0.00348791,	0.00251403,	0.00524882
0.00663378,	0.00360049,	0.00271885,	0.00534499
0.00635909,	0.00332784,	0.00249139,	0.00502839
0.00624765,	0.00322599,	0.00241527,	0.00482845
0.00640437,	0.00338453,	0.00266465,	0.00509324
0.006202,	0.00323894,	0.00242461,	0.00475202
0.00605621,	0.00309159,	0.00234174,	0.00453925
0.00620388,	0.00328581,	0.00259973,	0.00487342
0.00598674,	0.00309978,	0.00234672,	0.00445254
0.00649943,	0.00349077,	0.00307684,	0.00574147
0.00581421,	0.00293823,	0.00227469,	0.00435527
0.00613856,	0.00310719,	0.00293556,	0.0052402
0.00588037,	0.00299727,	0.00257293,	0.00478796
0.00572874,	0.00288445,	0.00235532,	0.00419888
0.00583551,	0.00287828,	0.00272718,	0.00487236
0.00568329,	0.00282658,	0.00251458,	0.00450463
0.00606735,	0.00312856,	0.00291254,	0.0049941
0.00593044,	0.00299057,	0.00296338,	0.00520578
0.00551845,	0.00284821,	0.00243245,	0.00423689
0.0128877,	0.011728,	0.00401245,	0.0122869
