rho,	rhou,	rhov,	rhoet
0.00449663,	0.0028575,	0.00323139,	0.0049505
0.00441734,	0.00317229,	0.00318579,	0.00484918
0.0043517,	0.00292167,	0.00314006,	0.00476578
0.0043583,	0.00294749,	0.00310241,	0.00468006
0.00438018,	0.00296738,	0.00306767,	0.00461143
0.00439817,	0.00298345,	0.00303468,	0.0046434
0.00441245,	0.00299281,	0.00300326,	0.00466925
0.00442261,	0.0029964,	0.00297332,	0.00468938
0.00442259,	0.0029952,	0.00294453,	0.00469501
0.00440598,	0.00298599,	0.00295823,	0.00467933
0.00437432,	0.00298612,	0.0029552,	0.00465296
