rho,	rhou,	rhov,	rhoet
0.0454097,	0.0290605,	0.0155096,	0.033909
0.044862,	0.028601,	0.0152603,	0.0333742
0.0443193,	0.0281479,	0.0150134,	0.0328468
0.0437816,	0.0277011,	0.0147689,	0.0323266
0.0432488,	0.0272605,	0.0145268,	0.0318136
0.0427208,	0.0268261,	0.014287,	0.0313076
0.0421974,	0.0263979,	0.0140496,	0.0308087
0.0416787,	0.0259757,	0.0138145,	0.0303167
0.0411644,	0.0255595,	0.0135817,	0.0298316
0.0406546,	0.0251493,	0.0133513,	0.0293533
0.0401491,	0.0247448,	0.0131232,	0.0288817
0.0396479,	0.0243462,	0.0128975,	0.0284167
0.0391508,	0.0239533,	0.012674,	0.0279583
0.0386577,	0.023566,	0.0124528,	0.0275064
0.0381686,	0.0231843,	0.0122339,	0.0270608
0.0376833,	0.022808,	0.0120173,	0.0266214
0.0372017,	0.0224371,	0.0118029,	0.0261883
0.0367238,	0.0220715,	0.0115908,	0.0257612
0.0362494,	0.0217111,	0.011381,	0.0253401
0.0357785,	0.0213558,	0.0111734,	0.0249249
0.0353109,	0.0210055,	0.010968,	0.0245155
0.0348465,	0.0206602,	0.0107648,	0.0241117
0.0343852,	0.0203197,	0.0105639,	0.0237135
0.0339269,	0.0199839,	0.0103651,	0.0233207
0.0334716,	0.0196528,	0.0101686,	0.0229333
0.033019,	0.0193262,	0.00997422,	0.0225512
0.0325692,	0.019004,	0.00978203,	0.0221741
0.032122,	0.0186861,	0.009592,	0.0218021
0.0316772,	0.0183725,	0.00940412,	0.0214349
0.0312349,	0.018063,	0.00921839,	0.0210725
0.0307949,	0.0177575,	0.00903479,	0.0207147
0.0303571,	0.0174559,	0.00885331,	0.0203615
0.0299215,	0.0171581,	0.00867396,	0.0200127
0.0294878,	0.016864,	0.0084967,	0.0196681
0.0290562,	0.0165736,	0.00832154,	0.0193278
0.0286263,	0.0162865,	0.00814847,	0.0189915
0.0281983,	0.0160029,	0.00797748,	0.0186592
0.027772,	0.0157226,	0.00780855,	0.0183307
0.0273473,	0.0154455,	0.00764168,	0.0180059
0.0269242,	0.0151714,	0.00747686,	0.0176848
0.0265026,	0.0149004,	0.00731408,	0.0173672
0.0260825,	0.0146322,	0.00715333,	0.017053
0.0256637,	0.0143669,	0.00699459,	0.0167421
0.0252463,	0.0141042,	0.00683787,	0.0164343
0.0248302,	0.0138443,	0.00668315,	0.0161297
0.0244154,	0.0135868,	0.00653042,	0.0158281
0.0240018,	0.0133318,	0.00637967,	0.0155295
0.0235894,	0.0130793,	0.0062309,	0.0152337
0.0231782,	0.012829,	0.00608409,	0.0149406
0.0227683,	0.012581,	0.00593925,	0.0146502
0.0223595,	0.0123353,	0.00579636,	0.0143625
0.0219519,	0.0120916,	0.00565542,	0.0140773
0.0215456,	0.0118501,	0.00551641,	0.0137946
0.0211405,	0.0116106,	0.00537935,	0.0135143
0.0207367,	0.011373,	0.0052442,	0.0132365
0.0203342,	0.0111375,	0.00511099,	0.0129609
0.019933,	0.0109039,	0.00497969,	0.0126877
0.0195332,	0.0106722,	0.0048503,	0.0124168
